message|labeller_id|label
Vecinos de La Palmilla dan una paliza a un hombre que lanzó aguafuerte a la cara una mujer|10|non-racist
🔴#Últimahora Pateras: un marroquí viola a una anciana de 81 años en Las Palmas de Gran Canaria. . . . #Canarias #Inmigrantes #Ilegales #España #Gobierno #Gobiernodimisión|10|unknown
Dinero para mantener a menas no, pero para armamento... Primero nos invaden los marroquís y ahora preparan su ejército. Está todo más que pensado. Defensa descarta cambiar su estrategia en Ceuta y Melilla tras el rearme de Marruecos:|10|unknown
@KhintiIa No le deis muchas vueltas. Si hubiera sido un piso de inmigrantes ilegales de tez morena, los policías en este momentos estarían expedientados y suspendidos de empleo y sueldo.|10|unknown
"Joe Frauden y Lamala Harris decían en campaña que América era tierra de inmigrantes y que todos serían muy ""bienvenidos"". Una vez en el poder dan un consejo contundente: ¡¡¡...""NO VENGAN""...!!! #FARSANTES."|10|non-racist
porque no se vacunan los inmigrantes ilegales,porque no se vacunan a los menas, porque se exige pcr para salir de España y no para entrar?porque te obligan a vacunar para ir de restaurantes y no para el dia del orgullo Lgtbe?,porque es tu culpa de lo que soltaron en china?|10|non-racist
Asquito dan. Se merecen los menas|10|unknown
#LevantandoEspañaConVox #LevantandoEspaña #TeamVox ⚒💚⚒ La charocracia provoca un retraso inadmisible en la devolución de inmigrantes ilegales|10|unknown
@FortunyEusebi @Rammar10544969 De fuera vendrán que de casa nos echaran,...que dicen ellos de los inmigrantes, menas, refugiados y demás.|10|unknown
🔥 Incendio en el centro de Rostrogordo en Canarias donde acogen a menores inmigrantes. Se abrirá una “investigación” para averiguar las causas del incendio, que no ha causado heridos.|10|non-racist
@listasocialista @BalEdmundo @BelenDelPozoCs @SofiaMirandaCs El problema de los menas es la educación penosa q le dan y los dejan en las calles donde se juntan con mafias debería de haber un mayor control de eso y darles una buena educación Al final son menores q están en la adolescencia y todos hemos pasado x esa etapa|10|non-racist
@Silvano47665310 Silvano,dale una miradita a las diferentes leyes, a las cuales los Abogados de DD.HH se acogen, para evitar las Expulsiones de extranjeros Ilegales y con Antecedentes penales: Aquí te dejo el Link: Límites Jurídicos a Expulsión de Inmigrantes en Chile|10|non-racist
#NoticiasAlCalor 🦠 Nuevo récord de casos #COVID en #México: suman en un día 16 mil 468. Reportan 999 nuevas defunciones, con lo que suman 137 mil 916. #ChécaloEnAlCalor|10|non-racist
@Novoydebroma @Grouchito O sea me pego la vida padre a costa del españolito, coloco a todos mis novias y amigos con sueldos estratosféricos y como no hay pasta, pues subo los impuestos para que ” ricos paguen lo que les corresponda”. Resultado: España exporta talento e importa okupas y menas.|10|unknown
@vox_es @ivanedlm Teniendo en cuenta que la tasa de natalidad es de 1,16% (incluidos los nacidos de inmigrantes actuales) en próximas generaciones España será una etnia multirracial de descendientes de afganos, marroquíes, rumanos, sudamericanos, africanos y resto de inmigrantes y refugiados.|10|non-racist
@Miotroyo2parte Ya se puede vender productos falsificados e imitaciones , en la calle y sin pagar impuestos ? Solo falta que pongan de apoderados para el 4 M a los menas !|10|racist
@angusticlavio @Isabelperezmoi1 No,seas así,que se los lleven al palacio de la Moncloa pero con cargo a su sueldo,que para eso los traen.mas todos los menas ,que ahora les quieren dar una paguita hasta los 25 años .eso sí ,ni una sola ayuda a los españoles en peor situacion,|10|racist
6 #Inmigrantes #Ilegales de los alojados en #BarrancoSeco, deambulan por las carreteras de la ciudad poniendo en grave riesgo a los ciudadanos que podían circular en ese momento. En los comentarios hay gente que paso por allí. @interiorgob cuando haces algo?|10|unknown
@inddhh @OIMChile Esos pobres inmigrantes iban a entrar de manera ilegal . La expulsion debiese ser inmediata . Dejen de velar por los que quebrantan la ley parasitos .|10|racist
@PODEMOS @VientosOrihuela En el olvida a caído las menores de Baleares por vuestra negación a investigar, la chica de Canarias violada en manada por menas, y ahora esto, dejaros de tanto pasado y más presente que tenéis mucho q trabajar, q el sudor no es una alergia ni una enfermedad sinvergüenzas|10|racist
@J_Zaragoza_ No , será mejor dárselo al súper gobierno de 🐀 , vagos , delincuentes, menas , malnacidos y demás mugre socialista, jilipollas.|10|non-racist
No sé cómo mostrar en un tweet la preocupación que tengo sobre una sociedad en la que unos jóvenes (me da igual si son españoles, extranjeros, menas, inmigrantes...) Se organizan en cacerías Me da igual si el objetivo es matar homosexuales o a realizar abusos en manada|10|non-racist
Mucho no te indignaran dejando la puerta grande para que entren inmigrantes ilegales que solo nos traen crimenes como este, asesinatos,violaciones y puedo seguir. Eres un falso quejandote de esto y luego dejando entrar a miles de inmigrantes ilegales #TeamVox|10|racist
Muere un taiwanés detenido en un centro de #inmigrantes de Florida|10|non-racist
"Ustedes no tienen vergüenza. Por un lado despotricando de los inmigrantes ilegales y de una ""inminente colonización"" y por otro alabando la colonización de América a manos de los castellanos. Hipócritas."|10|non-racist
"@elcomerciodigit Yo os ayudo. ""6 musulmanes que no han nacido en España detenidos por pegar una paliza homófoba a un hombre en Jaen"" de nada"|10|unknown
@lvsgojosatoru callate tu eres tortilla deja a las pakis como yo disfrutar 😑|10|non-racist
Felices 143 años🎂 querida #Resistencia #Chaco #inmigrantes mi ciudad natal|10|non-racist
@virusprogre @vox_es Ilegalizar a Podemos, a Bidu y a todos los partidos separatistas, llevar a Tezanos al banquillo y quitar a Dolores Delgado de la Fiscalia, echar a todos los inmigrantes ilegales. Reformar El Codigo Penal para proteger a las personas y a no a los delincuentes y okupas...|10|unknown
Hoy había unas menas en el barrio y nos han dado una paliza... ...al ajedrez. Digo, nenas.|10|non-racist
🔴Dos marroquíes detenidos en Girona por agresión homófoba e intento de robo. Se investiga si estos individuos habrían cometido más delitos contra los homosexuales tales como insultos, agresiones y robos. No son de ‘extrema derecha’ No cuenta.|10|non-racist
@jdoedoe101101 Biden: you have to use your vaccine passport! Also Biden: *mantiene decenas de inmigrantes ilegales todos amontonados en un cubo*|10|unknown
@susanamuhamad @ClaudiaLopez No entiendo el problema que se quiere solucionar. Se quieren controlar el crimen y la inseguridad? O se quiere demostrar que los hampones son inmigrantes ilegales... Creo que empieza una campaña de exclusion para mostrar resultados.|10|non-racist
@AndaluciaVox PSOE Y PP,la nisma mierda es. No al globalismo No mas recursos para mantener menas,que los mantengan sus paises. El dinero de mis impuestos para ayudar a mi paisanos.|10|racist
Gobierno critica al Poder Judicial por frenar expulsiones de inmigrantes ilegales Deben expulsar a los delincuentes extranjeros y a los apernados del poder judicial.|10|racist
"@jjmunozrengel ""Déjennos en paz"". Con ese grito, la anciana arremetió contra aquellos fascistas que promovían la expulsión de los inmigrantes. Ella, que había huído de su país víctima de la segregación racial, sentía revivir viejos fantasmas. Pero esta vez, ella vendería muy cara su derrota."|10|non-racist
Menas protegidos, españoles abandonados. No lo decimos nosotros, lo reconocen ellos mismos. 📹 Interesante reportaje de @cakealatake en Canarias que muestra las consecuencias de la invasión migratoria|10|racist
@bosorsosa @maguinc @polotuits @lopezobrador_ Sera el sereno, en E.U. usan balas de goma con todo y sus derechos humanos cuando invaden su territorio, y si reciben órdenes chido por sus hijos de los soldados cuando les toque un México atascado de inmigrantes que muchos de ellos se convertirán en delincuentes|10|racist
Nueva 'manada' en Sevilla: detenidos cuatro franceses por violar a dos menores y grabarlo|10|non-racist
@zarkopinkas Esa es la vida q la derecha le ha dado a todos los inmigrantes aprovechadores q no le dan NADA A CHILE, y mas encima mantienen a sus familias en su país de origen, y esto no lo dio el comunismo|10|racist
@Lanzadigital Llegan solos por arte bilibirloqui. Entonces, con mis impuestos tengo que alimentar y vestir a menas, a sus padres, a la mitad de África y a 80.000 políticos españoles, y si me sobra algo entonces se lo doy a mis hijos. ¡ Ya ! ahora lo entiendo. No había caído. @GuillermoTejado|10|racist
Son los que con su trabajo pagarán tú jubilación. #GuardiaCivil detiene en Melilla dos menas después de ser sorprendidos recogiendo droga que les lanzaban desde la zona de #Marruecos. Vienen a #España agrediendo,rápidamente ven el chollo de la droga. ¡Bienvenidos tú!|10|unknown
@Michote91 @Amor_patriae_ @JSanchezTorron @EngelsTito Meter a todos los gitanos y a todos los inmigrantes en el mismo saco es venirse arribisima. Hay gitanos pobres y hay gitanos con los mejores coches de la ciudad. Tmb hay que tener en cuenta si en esa familia la mujer está en el mercado laboral o no... Etc|10|non-racist
@NuevaCanariasTF @PedroQuevedoIt @Nueva_Canarias @Congreso_Es @mitmagob @eldia Para ir a buscar más inmigrantes ILEGALES al mismo puerto de partida y traerlos aquí, ya está bien, aquí no hay cama pa tanta gente 😡|10|racist
Un grupo de inmigrantes magrebíes propina una terrible paliza a un hombre que disfrutaba de sus vacaciones en Almería La seguridad de los españoles está en riesgo por culpa de Estos salvajes deben ser expulsados de España|10|racist
@eldiarioes @jgarcia2601 Señalamiento es no querer sentarte a renovar el CGPJ si está Iglesias. Superioridad moral? CLARO se es moralmente superior cuando no se quiere apalear a la gente, ni MENAS, ni homosexuales, ni inmigrantes. Y se es moralmente superior cuando no se roba.|10|non-racist
Marruecos se gasta ya 4.800 millones en gasto militar, incluidas fragatas de última generación compradas a Italia y Francia. Es el país que dice que para sanidad, enseñanza y mantener a sus menas no tiene dinero y nos lo envía a España.|10|racist
Ada Colau destrozando barrios; gastando dinero público en piedras y pesebres; llenando Bcn de inseguridad, manteros y menas; arruinando la economía; apoyando al independentismo; dejando una ciudad de calles cortadas sin saber por qué... Vete a arruinar Europa y no vuelvas 🤮|10|racist
@guillermopinoc5 @Rosmarye3 Se dan cuenta lo que tenemos que soportar los CHILENOS que queremos vivir en Paz !!! Soportar a delincuentes Inmigrantes que vienen a robar y a Asesinar a Chilenos.|10|racist
Fuera todos los inmigrantes ilegales. #PautaLibre|10|racist
"@MarianoCorder18 @MarielaWood Es que esto de la ""invasión"" es pura propaganda. Ningún grupo de inmigrantes ha querido apoderarse del país hacia donde inmigran. Muchos haitianos van Bahamas, Canada, USA, Chile, RD. ¿En cuál país han visto algún intento de ""invasión"" de parte de inmigrantes haitianos?"|10|non-racist
Buenos días a todos los españoles de bien y a los otros (menas incluídos) una kick in the balls.|10|racist
#Especialidades Continúan divididas las opiniones sobre vacunar contra #COVID o no a menores de edad, recientemente médicos insisten en la importancia de hacerlo debido a que al ser, en su mayoría, asintomáticos pueden esparcir más el virus. #jp|10|non-racist
Ayuso promueve la financiación de 214 proyectos con más de 22.000 millones de los fondos europeos|10|non-racist
📊 Según los últimos datos, sólo quedan fuera del 'riesgo extremo' cinco comunidades. Todas ellas, salvo Canarias, están en 'riesgo alto'. Te explicamos los datos de la última semana y cómo aumenta la presión en las UCI. 👇🏽|10|non-racist
Alguien se cree K lo K está PASANDO es por un insignificante rapero de 4 división que no tiene idea de lo K es delito en España NO ES POR HALES ES UN ÓRDAGO DE IGLESIAS A SÁNCHEZ PARA HACER UNA DEMOSTRACIÓN DE FUERZA CON NEGROS E ILEGALES MENAS TODA LA MIERDA K PAGA IGLESIAS ASCO|10|racist
@GuajeSalvaje @CONCHA_ZARAGOZA Porque el psoe saca tajada de todo el dinero que factura a los menas,y tiene el voto ganado de los moros,en vez de ayudar a los sudameticanos que estos si que trabajan y hablan nuesto idioma y son hijos de los españoles que hicieron las americas,pero claro estos no les votan.|10|racist
Lunes y martes habrá nuevamente vacunación contra #Covid-19 en @HTerrenate|10|non-racist
@Alvisepf Y de esto que dice la indigente mental?? Si se parece, tenemos a todos los Ilegales delincuentes musulmanes que Marruecos a expulsado de las cárceles. Pero esta pájara con chupar...|11|racist
FUERA MARICAS DE NUESTROS BARRIOS, y FUERA SIDOSOS DE MADRID! También una pancarta RACISTA Y XENÓFOBA. EN MADRID NI BANDAS LATINAS NI MENAS! #MercedesGonzálezDimisión|11|racist
¿Va a echarle la culpa a los inmigrantes y a los gitanos?|11|non-racist
@AntOrteg @Lahcenhaddad No es por fastidiar pero defiendes a un país que nos extorsiona, espía, nos manda emigrantes, invade Ceuta, quiere Canarias, nos exporta problemas, nos chantajea con la seguridad en materia terrorista, nos manda inmigrantes a posta… sigo? Marruecos es un mal vecino y no amigo.|11|non-racist
El vicepresidente de la Comisión Europea que examinará el plan español: ''El fondo debe ir a proyectos de alta calidad'' Pues hoteles para Menas, ahora que los españoles no podemos usarlos; y de calidad son, eh!|11|racist
@PabloEchenique Y quitarte a ti todos los derechos en mi país también sería cosa buena . Impuestos más impuestos... para que ?? Mantener a los menas y a los ilegales ????|11|non-racist
